skill_id,district_id,sector,period,current_demand_count,anticipated_demand_count,demand_score,strength_tier,sample_size,recent_growth,source
SKILL_0002,Pune,IT/Software - Data & AI,2025-09,5,0,0.0071,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0131,Pune,IT/Software - Data & AI,2025-09,5,0,0.0071,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0142,Pune,IT/Software - Data & AI,2025-09,5,0,0.0071,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0211,Pune,IT/Software - Data & AI,2025-09,5,0,0.0071,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0470,Pune,IT/Software - Data & AI,2025-09,5,0,0.0071,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0605,Pune,IT/Software - Data & AI,2025-09,5,0,0.0071,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0001,Pune,IT/Software - Data & AI,2025-09,4,0,0.0057,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0031,Pune,IT/Software - Data & AI,2025-09,4,0,0.0057,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0072,Pune,IT/Software - Data & AI,2025-09,4,0,0.0057,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0219,Pune,IT/Software - Data & AI,2025-09,4,0,0.0057,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0232,Pune,IT/Software - Data & AI,2025-09,4,0,0.0057,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0336,Pune,IT/Software - Data & AI,2025-09,4,0,0.0057,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0460,Pune,IT/Software - Data & AI,2025-09,4,0,0.0057,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0572,Pune,IT/Software - Data & AI,2025-09,4,0,0.0057,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0629,Pune,IT/Software - Data & AI,2025-09,4,0,0.0057,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0151,Pune,IT/Software - Data & AI,2025-09,3,0,0.0043,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0281,Pune,IT/Software - Data & AI,2025-09,3,0,0.0043,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0326,Pune,IT/Software - Data & AI,2025-09,3,0,0.0043,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0353,Pune,IT/Software - Data & AI,2025-09,3,0,0.0043,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0361,Pune,IT/Software - Data & AI,2025-09,3,0,0.0043,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0405,Pune,IT/Software - Data & AI,2025-09,3,0,0.0043,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0444,Pune,IT/Software - Data & AI,2025-09,3,0,0.0043,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0631,Pune,IT/Software - Data & AI,2025-09,3,0,0.0043,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0028,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0119,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0152,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0180,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0238,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0272,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0392,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0452,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0555,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0598,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0632,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0636,Pune,IT/Software - Data & AI,2025-09,2,0,0.0029,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0003,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0025,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0037,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0048,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0082,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0083,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0116,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0120,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0126,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0135,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0141,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0156,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0163,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0165,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0174,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0202,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0203,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0216,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0225,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0246,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0270,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0282,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0290,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0327,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0358,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0362,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0374,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0385,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0387,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0429,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0475,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0478,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0483,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0514,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0526,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0566,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0576,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0588,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0606,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0611,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0617,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0622,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0634,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0640,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0641,Pune,IT/Software - Data & AI,2025-09,1,0,0.0014,HIGH,701,,naukri:indian-job-market-dataset-2025
SKILL_0623,Pune,IT/Software - Data & AI,2025-09,0,1,,INSUFFICIENT,1,,naukri:indian-job-market-dataset-2025
SKILL_0274,Pune,IT/Software - IT Infrastructure & Networks,2025-09,100,0,0.6667,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0170,Pune,IT/Software - IT Infrastructure & Networks,2025-09,27,0,0.18,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0277,Pune,IT/Software - IT Infrastructure & Networks,2025-09,25,0,0.1667,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0400,Pune,IT/Software - IT Infrastructure & Networks,2025-09,23,0,0.1533,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0391,Pune,IT/Software - IT Infrastructure & Networks,2025-09,22,0,0.1467,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0436,Pune,IT/Software - IT Infrastructure & Networks,2025-09,17,0,0.1133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0431,Pune,IT/Software - IT Infrastructure & Networks,2025-09,10,0,0.0667,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0532,Pune,IT/Software - IT Infrastructure & Networks,2025-09,10,0,0.0667,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0317,Pune,IT/Software - IT Infrastructure & Networks,2025-09,9,0,0.06,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0564,Pune,IT/Software - IT Infrastructure & Networks,2025-09,7,0,0.0467,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0152,Pune,IT/Software - IT Infrastructure & Networks,2025-09,5,0,0.0333,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0470,Pune,IT/Software - IT Infrastructure & Networks,2025-09,5,0,0.0333,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0511,Pune,IT/Software - IT Infrastructure & Networks,2025-09,5,0,0.0333,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0304,Pune,IT/Software - IT Infrastructure & Networks,2025-09,4,0,0.0267,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0396,Pune,IT/Software - IT Infrastructure & Networks,2025-09,4,0,0.0267,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0091,Pune,IT/Software - IT Infrastructure & Networks,2025-09,3,0,0.02,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0177,Pune,IT/Software - IT Infrastructure & Networks,2025-09,3,0,0.02,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0254,Pune,IT/Software - IT Infrastructure & Networks,2025-09,3,0,0.02,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0272,Pune,IT/Software - IT Infrastructure & Networks,2025-09,3,0,0.02,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0475,Pune,IT/Software - IT Infrastructure & Networks,2025-09,3,0,0.02,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0002,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0003,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0031,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0111,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0114,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0128,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0131,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0155,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0178,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0321,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0363,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0395,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0408,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0430,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0435,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0441,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0572,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0629,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0642,Pune,IT/Software - IT Infrastructure & Networks,2025-09,2,0,0.0133,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0001,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0072,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0144,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0145,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0153,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0270,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0279,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0320,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0326,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0336,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0353,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0374,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0397,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0429,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0442,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0477,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0526,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0527,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0546,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0605,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0608,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0615,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0631,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0632,Pune,IT/Software - IT Infrastructure & Networks,2025-09,1,0,0.0067,HIGH,150,,naukri:indian-job-market-dataset-2025
SKILL_0170,Pune,IT/Software - QA & Testing,2025-09,28,0,0.1026,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0391,Pune,IT/Software - QA & Testing,2025-09,16,0,0.0586,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0615,Pune,IT/Software - QA & Testing,2025-09,15,0,0.0549,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0119,Pune,IT/Software - QA & Testing,2025-09,14,0,0.0513,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0374,Pune,IT/Software - QA & Testing,2025-09,12,0,0.044,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0564,Pune,IT/Software - QA & Testing,2025-09,12,0,0.044,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0128,Pune,IT/Software - QA & Testing,2025-09,8,0,0.0293,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0001,Pune,IT/Software - QA & Testing,2025-09,7,0,0.0256,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0153,Pune,IT/Software - QA & Testing,2025-09,7,0,0.0256,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0511,Pune,IT/Software - QA & Testing,2025-09,6,0,0.022,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0111,Pune,IT/Software - QA & Testing,2025-09,5,0,0.0183,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0155,Pune,IT/Software - QA & Testing,2025-09,5,0,0.0183,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0326,Pune,IT/Software - QA & Testing,2025-09,5,0,0.0183,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0396,Pune,IT/Software - QA & Testing,2025-09,5,0,0.0183,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0546,Pune,IT/Software - QA & Testing,2025-09,5,0,0.0183,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0642,Pune,IT/Software - QA & Testing,2025-09,5,0,0.0183,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0320,Pune,IT/Software - QA & Testing,2025-09,4,0,0.0147,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0400,Pune,IT/Software - QA & Testing,2025-09,4,0,0.0147,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0605,Pune,IT/Software - QA & Testing,2025-09,4,0,0.0147,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0032,Pune,IT/Software - QA & Testing,2025-09,3,0,0.011,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0072,Pune,IT/Software - QA & Testing,2025-09,3,0,0.011,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0144,Pune,IT/Software - QA & Testing,2025-09,3,0,0.011,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0274,Pune,IT/Software - QA & Testing,2025-09,3,0,0.011,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0477,Pune,IT/Software - QA & Testing,2025-09,3,0,0.011,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0127,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0177,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0327,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0336,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0353,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0417,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0436,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0441,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0446,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0532,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0604,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0631,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0634,Pune,IT/Software - QA & Testing,2025-09,2,0,0.0073,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0028,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0031,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0050,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0054,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0087,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0091,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0106,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0116,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0131,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0134,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0152,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0172,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0238,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0268,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0269,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0277,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0278,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0281,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0282,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0291,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0304,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0363,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0370,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0385,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0392,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0395,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0397,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0408,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0435,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
